"gene","SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521"
"ENSG00000136040",12.009,11.8267,12.1758,12.1188,12.5963,12.6959,11.6726,11.7221
"ENSG00000136044",11.3696,11.2606,11.4498,11.6154,11.1115,10.8263,11.644,11.6896
"ENSG00000136045",10.0444,10.1821,10.1017,10.2686,10.0485,10.2191,9.9984,10.0364
"ENSG00000136048",12.3199,11.8097,12.8754,12.7522,12.4642,12.471,12.6788,12.2841
"ENSG00000136051",11.1273,11.3634,10.8169,11.2471,11.1374,11.2935,10.8777,11.3462
"ENSG00000136052",9.1679,8.5725,9.2889,8.737,9.1506,8.3979,9.739,9.0746
"ENSG00000136059",8.4886,8.482,8.5264,8.326,8.2287,8.1011,8.4707,8.3295
"ENSG00000136068",10.8813,10.979,10.9618,11.0837,10.3896,11.4367,11.132,11.4924
"ENSG00000136098",8.4972,8.7153,8.7659,8.9679,8.598,8.4799,8.5819,8.7333
"ENSG00000136100",9.7781,9.9732,9.9132,10.242,9.8083,9.9731,9.9106,10.1108
"ENSG00000136104",9.1578,8.974,8.7448,8.8102,8.8314,8.6812,8.8376,8.8642
"ENSG00000136108",9.3833,9.1929,9.1579,9.0843,9.3184,8.978,9.1659,8.9084
"ENSG00000136111",9.5329,9.7992,9.4212,10.1302,9.7048,9.8439,9.596,10.213
"ENSG00000136114",7.8305,8.211,8.4556,8.4611,7.8378,7.9844,8.2759,8.3026
"ENSG00000136122",7.73,7.7766,7.7048,7.8754,7.7134,7.7755,7.6186,7.8052
"ENSG00000136141",9.8402,9.3075,9.5028,9.1487,9.6344,9.276,9.7483,9.1903
"ENSG00000136143",9.7813,9.8084,9.8435,9.8713,9.8587,9.7894,9.8465,9.6767
"ENSG00000136144",10.0711,9.9237,10.0148,10.0708,10.4295,10.1095,10.2721,9.9438
"ENSG00000136146",9.1906,9.2837,9.2313,9.4848,9.1727,9.2325,9.2022,9.2894
"ENSG00000136147",9.3615,9.5357,9.3991,9.5596,9.4819,9.4676,9.2213,9.4004
"ENSG00000136149",10.4139,10.5256,10.3209,10.3753,10.2159,10.3128,10.445,10.2602
"ENSG00000136152",9.5542,9.5964,9.489,9.4725,9.5352,9.4481,9.5109,9.466
"ENSG00000136153",10.8999,11.0424,11.9382,12.0685,11.3394,12.3874,11.5757,11.6798
"ENSG00000136156",13.4613,14.0763,13.7063,14.2054,13.4663,13.8283,13.8073,14.357
"ENSG00000136158",8.5916,8.8981,8.4859,8.936,8.4796,8.721,8.688,9.2091
"ENSG00000136159",8.5099,8.6695,8.5228,8.427,8.4983,8.5537,8.4707,8.258
"ENSG00000136160",9.3768,10.2193,8.5726,8.7262,10.2375,10.5092,9.004,9.4165
"ENSG00000136161",8.9083,9.1466,8.8582,8.9903,8.7998,8.9189,8.9847,9.0418
"ENSG00000136167",7.3167,7.1994,7.0975,6.9051,6.7344,6.7344,7.1451,7.0216
"ENSG00000136169",9.2938,9.3048,9.3403,9.4316,9.3243,9.2236,9.3356,9.2818
"ENSG00000136193",12.0515,12.3331,12.0676,12.4761,12.0313,12.4346,12.2627,12.8174
"ENSG00000136197",6.9735,7.0639,7.1401,7.1513,7.1405,7.0234,7.0904,7.1139
"ENSG00000136205",13.0619,12.6177,13.4679,13.3987,12.9175,13.2407,13.036,13.084
"ENSG00000136206",7.1475,7.1994,7.444,7.2973,7.1969,7.2729,7.3309,7.3403
"ENSG00000136213",8.9745,9.3048,9.0276,9.1487,9.0436,9.0488,9.0386,9.4302
"ENSG00000136231",8.3759,8.482,8.2323,8.2877,9.2434,9.3815,8.5951,8.9151
"ENSG00000136235",14.9694,14.4081,14.8716,14.572,14.9015,14.4649,14.7945,14.4892
"ENSG00000136237",7.3167,7.6189,7.2305,8.6362,7.5189,8.5204,7.584,8.7636
"ENSG00000136238",12.1566,12.4317,12.1884,12.5786,12.1771,12.4258,12.0923,12.4473
"ENSG00000136240",12.2949,12.1439,12.1821,12.326,12.0828,12.3077,12.3061,12.1066
"ENSG00000136243",8.7888,8.7235,8.6826,8.9128,8.7247,8.7493,8.8267,8.8468
"ENSG00000136244",8.4358,7.6417,8.2088,7.9845,8.3609,8.4831,8.0959,7.7412
"ENSG00000136247",9.346,9.4513,9.3168,9.4155,9.397,9.3799,9.2951,9.358
"ENSG00000136261",9.3145,9.1901,9.0779,8.6007,9.3688,8.864,9.1199,8.7101
"ENSG00000136267",6.7344,6.7344,7.3203,6.9051,7.3733,6.8526,7.3806,7.0216
"ENSG00000136270",9.4975,9.9203,9.2969,9.6194,9.3764,9.814,9.313,9.6937
"ENSG00000136271",9.8756,10.055,9.7208,9.862,9.856,10.026,9.7974,9.8681
"ENSG00000136273",8.6382,8.6131,8.6535,8.6764,8.8512,8.8357,8.5908,8.6905
"ENSG00000136274",9.5388,9.4769,9.9487,9.5032,9.7431,9.4927,9.4388,9.6402
"ENSG00000136279",11.0732,10.9319,11.0042,10.9569,10.9821,11.2564,10.9382,10.9125
"ENSG00000136280",9.7501,9.8029,9.6436,9.6741,9.6883,9.8232,9.7203,9.7142
"ENSG00000136295",11.6565,10.8076,11.1788,10.4203,11.7417,11.2856,11.517,10.8163
"ENSG00000136319",8.705,8.487,8.6921,8.6067,8.8679,8.757,8.6962,8.6785
"ENSG00000136367",7.7982,7.5331,7.9093,7.669,7.7134,7.5509,7.8788,7.6823
"ENSG00000136371",7.2109,7.1757,7.3601,7.1513,7.1789,7.3213,7.0904,7.1399
"ENSG00000136378",10.394,10.5921,10.9168,11.5933,10.2487,11.1738,10.6323,11.4743
"ENSG00000136379",9.1136,9.549,9.1265,9.6082,9.2266,9.814,9.3942,9.6518
"ENSG00000136381",10.3663,10.3205,10.3655,10.4453,10.3599,10.4333,10.2696,10.3747
"ENSG00000136383",7.1475,8.5352,7.3203,8.341,7.2626,7.4367,7.3309,8.258
"ENSG00000136404",7.8992,7.8592,8.0284,8.2069,8.035,8.3171,7.9117,7.9368
"ENSG00000136425",7.7388,7.7473,7.7283,7.5256,7.6395,7.5091,7.8534,7.6512
"ENSG00000136436",10.8271,11.824,11.1962,12.4708,11.1697,11.9193,11.0565,12.2684
"ENSG00000136444",9.5134,9.4815,9.3069,9.1369,9.2475,9.0387,9.552,9.1575
"ENSG00000136448",11.6152,11.7093,11.6525,11.5736,11.7802,11.7973,11.544,11.6859
"ENSG00000136449",7.53,7.4931,7.444,7.4896,7.247,7.3096,7.6626,7.6406
"ENSG00000136450",11.0541,11.0052,11.0238,11.0576,11.1325,11.2702,11.0639,10.8852
"ENSG00000136451",10.8161,10.9052,10.7936,10.9892,10.9226,10.9517,10.6422,10.9291
"ENSG00000136457",7.2302,7.3211,7.2774,7.1152,7.2142,7.159,7.3645,7.2881
"ENSG00000136463",8.6941,8.6905,8.7778,8.7316,8.8568,8.6731,8.6592,8.714
"ENSG00000136478",10.7454,11.8849,11.1538,12.6386,11.027,12.4605,11.3113,12.7458
"ENSG00000136485",10.9212,10.9161,10.8128,10.9229,10.9545,11.2191,10.8844,10.9149
"ENSG00000136490",7.8145,7.8234,7.7951,7.7116,7.8974,7.7938,7.9117,7.8052
"ENSG00000136492",7.8225,7.927,7.9343,7.9423,7.7668,8.0327,7.8954,7.7874
"ENSG00000136504",9.7501,9.5664,9.78,9.6928,9.786,9.5486,9.7259,9.6862
"ENSG00000136514",7.9771,7.7066,7.9465,7.8401,7.488,7.3096,7.7912,7.722
"ENSG00000136518",9.2563,9.235,9.0446,9.0635,9.2266,9.2236,9.0135,8.9926
"ENSG00000136521",9.9131,9.8829,9.9475,10.0525,9.953,9.9018,9.7758,9.8447
"ENSG00000136522",8.9949,9.1108,9.0103,9.1526,8.9994,9.1161,8.8874,8.7968
"ENSG00000136527",10.6233,10.6252,10.6739,10.4897,10.5867,10.563,10.522,10.6159
"ENSG00000136531",9.4175,8.6351,9.4194,8.9991,8.5703,8.2496,8.6169,8.0799
"ENSG00000136536",10.7078,10.5256,10.7357,10.8262,10.9086,10.7711,10.6695,10.6583
"ENSG00000136542",11.1647,10.8184,11.3826,10.9892,11.8651,11.8916,11.6644,11.4624
"ENSG00000136546",11.4353,12.3253,11.5073,12.9934,10.6998,11.9561,12.076,13.6312
"ENSG00000136560",10.1559,10.6303,10.1675,10.7264,10.3324,10.6207,10.1043,10.6325
"ENSG00000136603",9.8418,9.7259,10.1317,9.9724,10.2365,10.1226,10.12,10.032
"ENSG00000136628",11.6026,11.2112,11.6483,11.4687,11.4706,11.3817,11.7287,11.3526
"ENSG00000136630",8.8321,8.984,8.8802,9.1565,8.9087,8.995,8.9976,9.3412
"ENSG00000136631",9.8071,9.7733,9.9323,9.8143,9.9137,9.74,9.9383,9.7049
"ENSG00000136636",10.9343,10.7212,10.8053,10.7937,11.0727,10.5485,10.7774,10.7547
"ENSG00000136643",9.9072,9.6626,9.8394,9.7498,10.0238,9.6939,9.9383,9.7845
"ENSG00000136653",8.5515,8.5816,8.6921,8.7948,8.4568,8.3635,8.6039,9.005
"ENSG00000136682",9.668,9.6887,9.5519,9.7447,9.5301,9.7203,9.524,9.3436
"ENSG00000136699",10.5152,10.4558,10.4222,10.3818,10.4133,10.4385,10.4652,10.4481
"ENSG00000136709",10.0948,10.2715,9.9374,10.2203,10.1434,10.1503,10.0441,10.3348
"ENSG00000136710",9.689,9.6787,9.628,9.7599,9.8138,9.5874,9.783,9.7142
"ENSG00000136715",9.8182,9.6484,9.7968,9.6795,9.8398,9.3863,9.7938,9.6843
"ENSG00000136717",10.2901,10.0807,9.8421,9.4694,9.9766,9.2794,10.0501,9.5825
"ENSG00000136718",9.3681,9.6361,9.3344,9.4569,9.3419,9.6889,9.3773,9.4836
"ENSG00000136720",10.3446,11.2091,10.6289,10.6109,10.4864,10.9195,10.3979,10.8722
"ENSG00000136731",11.5414,11.4414,11.6631,11.4302,11.3676,11.6046,11.5025,11.3421
"ENSG00000136732",10.5646,10.531,10.6641,10.1872,10.7998,10.6292,10.5391,10.0626
"ENSG00000136738",9.9234,9.8372,10.0243,9.9036,10.1737,9.8642,10.1468,10.1288
"ENSG00000136754",10.4003,10.4684,10.2397,10.5886,10.2169,10.2612,10.3885,10.552
"ENSG00000136758",11.6936,11.7079,11.7117,11.8337,11.8177,11.8793,11.6903,11.732
"ENSG00000136770",9.4112,9.4792,9.5183,9.4348,9.6655,9.5359,9.6565,9.5329
"ENSG00000136783",8.7336,8.9537,8.7659,9.2325,8.6417,8.9908,8.6921,8.9511
"ENSG00000136802",10.6367,10.4384,10.5983,10.4957,10.6011,10.5908,10.7263,10.7169
"ENSG00000136807",10.0034,10.2516,9.9821,10.1205,9.8956,9.9342,9.8482,10.0798
"ENSG00000136810",11.5746,11.7525,11.6116,11.6051,11.7014,11.4285,11.2521,11.3936
"ENSG00000136811",9.426,9.3308,9.3766,9.3425,9.6011,9.5654,9.5434,9.4836
"ENSG00000136813",11.3307,11.5973,11.3683,11.7604,11.4835,11.5697,11.5143,11.9193
"ENSG00000136816",9.8023,9.888,9.9711,10.2039,9.9227,9.9245,9.7127,10.1219
"ENSG00000136819",9.9116,10.058,9.9575,10.1067,9.9986,9.9574,10.0046,10.0612
"ENSG00000136824",9.5055,9.4998,9.6137,9.4848,9.4819,9.3182,9.6466,9.6067
"ENSG00000136826",10.9436,10.4934,10.997,10.0688,10.3382,9.3543,10.849,10.5094
"ENSG00000136827",10.0658,10.2043,10.0779,10.4219,10.0979,10.2113,10.0826,10.3419
"ENSG00000136828",8.1693,7.8852,8.1503,8.0639,8.1859,7.9942,8.2816,8.0799
"ENSG00000136830",13.7587,14.2071,13.8154,14.4573,13.9018,14.6127,13.6645,14.4678
"ENSG00000136840",9.2869,9.5729,8.9364,9.0508,9.0747,9.2236,9.0292,9.2198
"ENSG00000136842",8.2617,7.9432,7.9029,8.0049,7.5862,7.3551,8.1614,8.1062
"ENSG00000136848",10.9043,10.5889,10.8278,10.3996,10.8039,10.9365,11.0267,10.7975
"ENSG00000136854",10.4589,10.4798,10.6874,10.6451,10.788,10.4644,10.4752,10.5376
"ENSG00000136856",8.3177,8.3572,8.2277,8.1378,8.2564,8.2726,8.5136,8.4795
"ENSG00000136859",12.9945,12.3381,12.9382,12.2243,13.2785,11.9257,12.9921,12.3222
"ENSG00000136861",10.8655,10.4798,11.1629,10.9537,11.092,10.8371,10.8439,10.7573
"ENSG00000136866",7.8617,7.6072,7.7436,7.6976,7.8378,7.7313,7.982,7.8313
"ENSG00000136867",7.0428,7.0293,7.0975,7.0297,6.9573,7.0234,6.9864,7.1874
"ENSG00000136868",9.9866,10.4408,10.0231,10.4076,10.2927,10.7013,10.1285,10.2777
"ENSG00000136869",8.5225,8.1468,8.9777,9.4569,8.5946,9.2075,8.4658,9.0951
"ENSG00000136870",9.1526,8.8363,9.047,9.0508,9.1051,8.8963,9.1631,8.9672
"ENSG00000136874",8.8483,8.9262,9.0446,9.0551,9.112,9.2518,9.0723,9.1267
"ENSG00000136875",9.3724,9.4513,9.4139,9.3288,9.5619,9.5723,9.4202,9.3746
"ENSG00000136877",10.0145,10.5517,10.0525,10.5559,9.9717,10.4593,9.9544,10.5662
"ENSG00000136878",9.6049,9.456,9.5301,9.3493,9.552,9.4098,9.6605,9.5641
"ENSG00000136888",10.3834,10.2596,10.2366,10.1983,10.4899,10.3177,10.3932,10.2104
"ENSG00000136891",9.7862,9.8461,9.5961,9.5998,9.7255,9.6723,9.6225,9.6441
"ENSG00000136895",7.8064,7.7066,7.7586,7.6393,7.6565,7.6353,7.8954,7.6189
"ENSG00000136897",8.7752,8.974,8.6665,8.8649,8.8314,8.8826,8.736,8.6865
"ENSG00000136908",9.1215,9.3127,9.1288,9.1526,9.1661,9.2254,9.0417,9.2768
"ENSG00000136925",9.0679,8.7635,9.0494,8.8304,9.0795,8.8963,8.9976,8.7256
"ENSG00000136928",7.6363,8.891,8.4709,8.5266,7.4984,8.3024,8.1988,8.3134
"ENSG00000136930",11.2674,11.0854,11.1677,10.9515,11.2008,11.1242,11.1023,10.9602
"ENSG00000136932",8.3712,8.3572,8.3514,8.2235,8.4452,8.4347,8.3852,8.2524
"ENSG00000136933",9.2915,9.4009,8.9675,9.1369,9.0217,8.9411,9.1082,8.9084
"ENSG00000136935",9.8308,9.764,9.8038,9.7396,9.8693,9.8687,9.8806,9.7614
"ENSG00000136936",8.5099,8.4108,8.6697,8.753,8.6417,8.4988,8.7399,8.5787
"ENSG00000136937",10.0711,10.0084,10.0756,9.7007,10.1347,10.0684,9.9844,9.7416
"ENSG00000136938",11.0928,11.405,11.3173,11.4239,11.3662,11.3033,11.3218,11.3326
"ENSG00000136940",9.4632,9.3127,9.1777,9.545,9.2763,9.2342,9.3381,9.246
"ENSG00000136942",12.529,12.7589,12.2419,11.945,12.2569,12.1779,12.0662,11.9822
"ENSG00000136950",9.1552,9.1815,9.0566,9.0635,9.1528,9.1391,9.1258,9.0893
"ENSG00000136960",8.7476,7.998,9.7828,9.1487,9.5994,9.016,10.2307,9.2793
"ENSG00000136982",8.1805,8.173,7.6969,7.6834,7.8378,7.8117,8.0043,8.0799
"ENSG00000136986",10.4709,10.7646,10.2729,10.6692,10.4975,10.6494,10.3394,10.5992
"ENSG00000136997",9.5938,10.1524,9.4697,9.9897,9.5718,10.3387,9.3965,10.2117
"ENSG00000136999",9.6431,7.9188,10.0618,8.4943,9.2824,8.0967,10.337,8.3295
"ENSG00000137033",10.039,10.1877,10.0949,9.719,9.7343,9.3878,10.6471,10.3502
"ENSG00000137038",9.0896,9.2837,8.9153,8.908,8.9664,9.0243,9.0844,9.1436
"ENSG00000137040",9.5599,9.3334,9.3247,9.3993,9.3243,9.3559,9.4178,9.2171
"ENSG00000137054",9.4815,9.5468,9.2376,9.0209,9.2117,8.9477,9.3773,9.2717
"ENSG00000137055",9.6359,9.5642,9.6926,9.7799,9.6469,9.4765,9.5647,9.5825
"ENSG00000137070",9.0815,9.1199,8.9979,8.7583,8.9613,8.7796,9.3579,9.163
"ENSG00000137073",9.6574,9.8265,10.0028,9.7799,10.0332,9.971,9.7884,9.9855
"ENSG00000137074",9.3833,9.1378,9.3049,9.3219,9.2223,9.2535,9.2508,9.1009
"ENSG00000137075",10.0552,10.0732,9.9599,10.3655,9.9937,10.0059,10.0381,10.3816
"ENSG00000137076",13.9658,14.379,14.0261,14.4205,13.9687,14.7679,13.9441,14.5352
"ENSG00000137094",9.2178,9.1844,8.9929,8.7262,9.2117,9.1372,8.9976,8.6543
"ENSG00000137098",7.5185,7.3562,7.5763,7.4114,7.4984,7.2855,7.4554,7.3566
"ENSG00000137100",10.0685,10.0209,9.9919,9.8853,10.0154,9.6735,9.8772,9.8845
"ENSG00000137101",7.5743,7.52,7.7283,7.8869,7.7519,7.6056,7.7439,7.6189
"ENSG00000137103",9.3919,9.3537,9.508,9.6278,9.5486,9.6118,9.5647,9.6206
"ENSG00000137106",10.2958,10.4384,10.4285,10.4187,10.397,10.6332,10.2937,10.3954
"ENSG00000137124",9.203,9.965,9.6483,10.2384,9.1639,10.4921,9.2508,9.535
"ENSG00000137133",8.3077,8.1064,8.3087,8.4061,7.9775,7.9542,8.3956,8.3188
"ENSG00000137135",7.2666,7.2639,7.3853,7.4516,7.4557,7.4073,7.2366,7.4031
"ENSG00000137145",10.7495,10.6098,10.6702,10.9416,10.6455,10.5423,10.8676,11.0986
"ENSG00000137154",14.8011,14.9873,14.6322,14.4424,14.5253,14.3467,14.4351,14.3051
"ENSG00000137161",9.6556,9.5664,9.4907,9.5152,9.5234,9.4956,9.5065,9.6402
"ENSG00000137166",9.0262,9.0553,9.03,9.1169,9.1166,9.1746,9.0754,9.346
"ENSG00000137168",8.758,8.6567,8.8071,8.4811,8.9274,9.2657,8.7082,8.4795
"ENSG00000137171",9.0923,8.9435,9.0826,8.86,9.1416,8.7871,9.054,9.0834
"ENSG00000137177",11.9066,12.0921,12.0616,12.2778,11.9679,12.0831,12.4873,12.6042
"ENSG00000137185",8.2824,8.0644,8.1453,8.1288,8.2519,8.265,8.3852,8.0931
"ENSG00000137193",10.4087,9.8707,10.0548,9.1798,10.3599,9.4765,9.8204,9.4392
"ENSG00000137198",8.3806,8.1858,8.6271,9.0381,8.598,8.757,8.3318,8.6086
"ENSG00000137200",10.5897,10.5321,10.3683,10.5516,10.4692,10.5,10.4596,10.4988
"ENSG00000137203",7.3914,7.3562,7.8163,7.2973,8.3651,7.9073,8.205,7.6924
"ENSG00000137207",11.222,11.275,11.1888,11.2796,11.2996,11.3452,11.1808,11.2929
"ENSG00000137210",9.2892,9.2996,9.2788,9.4316,9.2454,9.276,9.2374,9.2277
"ENSG00000137216",10.0632,10.0747,10.1073,9.9081,10.3786,9.8709,10.1299,10.0007
"ENSG00000137218",7.9283,8.0427,7.9941,7.9314,7.8241,7.7816,7.836,7.9368
"ENSG00000137221",9.6395,9.6966,9.6775,9.7112,9.6234,9.7289,9.7089,9.7216
"ENSG00000137261",7.1475,7.0639,7.0742,6.7344,7.3207,7.0234,6.9864,6.9832
"ENSG00000137265",8.3077,9.1815,8.0228,9.1007,7.8171,7.9794,9.0292,9.2894
"ENSG00000137266",8.7684,8.0572,8.4518,7.9314,8.737,7.9019,8.3956,7.8567
"ENSG00000137267",9.3898,9.7658,9.5864,9.076,9.4026,9.7326,9.0479,8.964
"ENSG00000137269",7.9139,8.0995,7.8163,8.1555,8.0009,8.3243,7.9514,8.2749
"ENSG00000137273",11.6071,11.3731,11.5211,10.6531,11.5069,10.801,11.6072,10.6536
"ENSG00000137274",8.2406,8.0715,8.1453,7.9205,8.2287,8.0967,8.0116,7.9291
"ENSG00000137275",10.194,10.1723,10.1383,10.1722,10.2528,10.293,10.0782,10.2156
"ENSG00000137285",8.8865,9.1815,9.1151,8.6067,8.9766,9.2075,8.6255,8.451
"ENSG00000137288",9.2961,9.1229,9.0966,8.7636,9.0412,8.9971,9.0723,8.57
"ENSG00000137309",11.9716,11.5921,11.865,11.6318,11.7287,11.3464,12.221,11.4635
"ENSG00000137310",8.4131,8.2479,8.3681,8.1642,8.1663,7.9179,8.5136,8.3242
"ENSG00000137312",11.6914,11.9044,11.7602,11.8779,11.7843,11.9286,11.4746,11.7815
"ENSG00000137331",8.3374,7.6189,8.2508,7.8982,8.9843,8.3387,8.4852,7.814
"ENSG00000137337",9.3876,9.3461,9.3207,9.3695,9.41,9.2674,9.2874,9.2537
"ENSG00000137338",8.3664,8.4212,8.3217,8.3848,8.502,8.4767,8.5136,8.4069
"ENSG00000137343",8.642,8.2599,8.6238,8.1815,8.6317,8.1902,8.4658,8.1127
"ENSG00000137364",9.1241,8.9605,9.1712,8.9174,9.1416,9.1238,9.2874,8.7295
"ENSG00000137393",7.5068,8.4671,7.8965,8.665,7.7668,8.5537,7.8619,9.3339
"ENSG00000137404",8.3993,8.12,8.5726,8.2877,8.2099,8.0136,8.2873,8.0037
"ENSG00000137409",12.1304,12.0754,12.159,12.0039,12.1485,12.1034,12.057,11.98
"ENSG00000137411",9.0788,9.2043,8.9469,8.9128,9.0364,9.2691,9.2561,9.3723
"ENSG00000137413",9.2153,9.3385,9.1378,9.3185,9.128,9.0789,9.1023,9.1547
"ENSG00000137414",10.8348,10.8362,10.8005,11.1799,10.9086,10.7969,10.9334,10.9929
"ENSG00000137434",7.1697,7.0639,6.9915,6.9757,7.0493,7.0234,7.2569,7.1644
"ENSG00000137449",9.1241,9.2487,9.3595,9.5332,9.338,9.4496,9.051,9.3604
"ENSG00000137460",7.3627,7.3893,7.2622,7.1152,7.3343,7.159,7.1932,7.388
"ENSG00000137462",7.703,7.3211,7.2921,7.2714,7.398,7.3869,7.5957,7.5966
"ENSG00000137463",7.8769,7.7473,8.2462,8.5765,7.9656,8.612,7.9744,8.0664
"ENSG00000137478",9.3703,9.4323,9.5335,9.737,9.7546,10.1179,9.5877,9.6729
"ENSG00000137486",8.9686,8.7635,9.1036,8.9679,8.1105,7.9179,8.8943,8.8916
"ENSG00000137492",10.1371,10.1567,10.01,10.1494,9.9568,9.8787,10.0215,10.0626
"ENSG00000137494",8.7821,8.7276,9.0202,8.9498,8.9715,8.9234,8.9081,8.9672
"ENSG00000137496",7.7475,7.8234,8.067,7.9741,7.9596,7.8965,8.0755,7.8896
"ENSG00000137497",12.2674,11.9661,12.231,11.9141,12.1363,11.7898,12.0944,12.0737
"ENSG00000137500",10.1584,10.0036,10.1578,9.8573,10.2436,9.9845,10.162,10.0112
"ENSG00000137501",10.1596,9.4203,10.3904,9.4123,10.6231,10.7735,10.0184,9.0357
"ENSG00000137502",9.9697,10.0427,10.1867,10.0025,9.7747,9.7326,9.8551,9.6595
"ENSG00000137504",10.5571,10.5731,10.2509,10.3948,10.512,10.4014,10.3956,10.502
"ENSG00000137507",11.8818,11.6728,11.1778,11.2506,11.7025,11.5026,12.0489,11.846
"ENSG00000137509",11.3024,11.2468,11.6506,11.9537,11.9222,11.9347,11.4563,11.6218
"ENSG00000137513",8.4669,8.4367,8.5045,8.3704,8.453,8.3351,8.3588,8.3559
"ENSG00000137522",9.0569,8.9503,9.1265,9.0166,9.0093,8.9801,9.1489,9.0508
"ENSG00000137547",9.1526,9.3256,8.9417,9.2436,8.9405,9.2147,8.8304,9.138
"ENSG00000137561",7.1241,7.124,6.9571,7.1152,6.7344,7.0465,6.9403,7.1139
"ENSG00000137563",8.5877,8.7753,8.8526,9.1088,8.6384,8.8285,8.4609,8.8004
"ENSG00000137573",12.9802,13.3987,14.9285,14.9108,12.6703,13.1848,14.0258,14.3515
"ENSG00000137574",9.0486,9.1786,9.1151,8.9724,9.0842,9.12,9.0904,9.0235
"ENSG00000137575",12.7553,12.5527,12.5774,12.6243,12.8533,12.3494,12.7984,12.58
"ENSG00000137601",9.848,9.8229,9.8873,9.77,10.0636,9.6851,9.9399,9.8975
"ENSG00000137628",9.4935,9.2784,9.3823,9.4348,9.4446,9.1598,9.4155,9.1492
"ENSG00000137642",7.495,7.0293,7.3203,7.1513,7.1601,7.159,7.5226,7.0554
"ENSG00000137656",8.5391,8.4571,8.6103,8.4131,8.645,8.464,8.4947,8.3188
"ENSG00000137672",8.5797,9.862,8.9803,10.3572,8.737,10.5719,8.9944,10.2527
"ENSG00000137673",6.7344,6.9899,6.8631,6.9757,6.7344,7.159,6.7344,7.4179
"ENSG00000137691",7.7982,7.8234,7.9587,7.8754,7.7367,7.8351,8.0546,8.0931
"ENSG00000137692",8.9114,9.0521,8.8442,9.0122,8.9483,9.1045,8.9847,9.005
"ENSG00000137693",11.9113,12.1386,11.806,12.1551,11.918,12.4115,12.0163,12.2712
"ENSG00000137700",8.5757,8.4418,8.4971,8.3776,8.4138,8.3669,8.4852,8.2971
"ENSG00000137710",11.0947,11.135,11.0214,11.1064,11.2576,11.0545,11.1949,11.199
"ENSG00000137713",9.8103,9.8514,9.9649,9.7997,9.9342,10.3419,10.0092,9.8226
"ENSG00000137714",8.6941,8.7831,8.6001,8.7207,8.5598,8.4831,8.8083,8.8677
"ENSG00000137720",8.2824,8.416,8.3556,8.3335,8.4018,8.1902,8.1291,7.9596
"ENSG00000137727",10.4759,10.0822,10.4276,10.1437,10.7042,9.8963,10.559,10.5083
"ENSG00000137752",9.0976,8.7635,8.66,8.3335,9.338,8.7262,8.8627,8.4935
"ENSG00000137760",8.5797,8.5399,8.53,8.5329,8.3526,8.589,8.6039,8.5916
"ENSG00000137764",9.558,9.5313,9.3653,9.6634,9.3419,9.2395,9.6644,9.7792
"ENSG00000137767",9.3724,10.3642,9.6374,10.2527,9.8097,10.6705,9.5498,10.4259
"ENSG00000137770",9.3876,9.2514,9.4065,9.5302,9.3477,9.3942,9.4617,9.2537
"ENSG00000137776",10.4609,10.6636,10.3228,10.5091,10.6517,10.5444,10.5199,10.4203
"ENSG00000137801",15.0087,16.0445,15.5995,17.5014,14.9871,17.2999,15.0537,17.3111
"ENSG00000137802",9.5368,9.7974,9.443,9.4971,9.5114,9.7858,9.5109,9.6441
"ENSG00000137804",8.0929,8.2296,8.1147,8.2152,8.1663,8.3024,7.9969,7.9213
"ENSG00000137806",8.6035,8.7437,8.4859,8.7897,8.6548,8.7131,8.4511,8.5569
"ENSG00000137807",7.9354,8.2173,8.1453,8.1985,8.1,8.1445,8.0334,8.0931
"ENSG00000137809",11.5536,10.2871,11.0933,9.8021,9.5318,8.2419,10.6303,9.1238
"ENSG00000137812",7.4705,7.7066,7.6302,7.6543,7.488,7.427,7.5957,7.5001
"ENSG00000137814",9.0788,9.0616,9.0826,9.0593,9.2138,9.1238,9.2213,9.1153
"ENSG00000137815",10.7346,10.7068,10.8338,10.7729,10.8135,10.7752,10.7584,10.7341
"ENSG00000137817",9.6067,9.7316,9.5929,9.6525,9.6059,9.5217,9.6546,9.7774
"ENSG00000137818",14.3836,14.6091,14.3312,14.16,14.0118,14.1391,14.1191,14.1011
"ENSG00000137819",7.7648,8.0056,8.647,8.3919,8.7643,8.9031,8.3481,8.2117
"ENSG00000137821",8.8123,8.4212,9.1535,8.753,8.8596,8.4672,8.9012,8.5524
"ENSG00000137822",9.6214,9.5621,9.4502,9.3425,9.6218,9.4956,9.7051,9.4279
"ENSG00000137824",9.5882,9.7259,9.6452,9.8667,9.5285,9.6225,9.4999,9.6067
"ENSG00000137825",7.2666,7.1507,7.2139,7.0752,7.3343,7.1252,7.1932,7.1644
"ENSG00000137831",11.4535,10.8874,11.7637,11.5807,11.9556,11.4811,11.7425,11.2947
"ENSG00000137834",8.9328,8.5633,9.0566,9.1169,8.7185,8.7871,8.9486,8.8983
"ENSG00000137842",8.0494,8.1985,8.2599,8.5392,8.2146,8.3243,8.0686,8.2916
"ENSG00000137845",11.8054,11.727,11.7718,11.996,11.9325,11.91,11.7629,11.8711
"ENSG00000137857",7.5185,7.52,7.4874,7.322,7.3068,7.4739,7.5097,7.4323
